0	314519.784897155	314520.0858564127	5809579.966413935	5809580.221657799	10.492423476583381	10.814591782960534
1	314520.4132403745	314520.719752566	5809744.456019589	5809744.720155867	10.68728448490077	10.97366836303466
2	314671.40262689523	314671.72892484703	5809678.998940079	5809679.317414094	2.3491471492311096	2.6583236544132545
3	314555.27749584377	314555.65082943795	5809679.698776068	5809679.938937261	6.175044780678364	6.4129343866657464
4	314920.6944381243	314920.896408321	5809913.412278099	5809913.6877817875	-0.6420332442206342	-0.2675046361687242
5	314783.22612250916	314783.53696550813	5809631.845228561	5809632.185061993	2.2172674636966416	2.5105442548615784
6	314661.1401523098	314661.4575145337	5809796.979075585	5809797.228061454	11.190612596717378	11.488091487883127
7	314904.4005660271	314904.7608851644	5809739.4327607835	5809739.739090667	6.895646801655139	7.2125242382976875
8	314646.41506150446	314646.71358108456	5809939.706556757	5809940.080249971	6.471030454442653	6.741366944489593
9	314573.5334795921	314573.8038884886	5809959.171293035	5809959.4306781115	2.6849845100780247	3.005804331633297
10	314908.5053549801	314908.7887768458	5809667.46056334	5809667.756802778	6.929338661878069	7.272201220013026
11	314581.38345449854	314581.6423217022	5809774.715116192	5809774.998046228	8.010318986697136	8.34222337282017
12	314895.04376465146	314895.3529463404	5809867.413041107	5809867.734389042	-1.2083976317232288	-0.8858099271602538
13	314769.4884092236	314769.8412348355	5809745.789062969	5809746.110341225	7.41130715879564	7.666759881142229
14	314750.00161956815	314750.38414741744	5809609.67025308	5809610.042327208	12.496153157657332	12.808804179174645
15	314674.225541223	314674.48719869484	5809957.076419083	5809957.387631608	1.8842169876250547	2.1851046497146123
16	314647.82357547246	314648.1702812514	5809677.234877266	5809677.490766507	2.54070597470714	2.806803289050534
17	314686.9528252684	314687.2124373126	5809893.567092824	5809893.906184241	2.1335233130956794	2.3693294261881634
18	314959.67630216305	314959.8918469385	5809593.306776252	5809593.575732184	1.621193748518306	1.8622738546644542
